9.7636,-27.418,2.5565,9.7204,-12.074,14.897,-2.7412,2.775,-4.1331,-23.132,5.2685,5.6517,-12.564,4.3775,9.0753,1.1986,4.1884,4.5989,1.5812,0.56079,2.4741,-6.6513,8.5257,4.8108,-8.0629,-2.4845,-2.302,-0.84549,-2.5849,-0.04065,4.3092,-1.9961,-3.274,-1.6641,3.783,2.0404,0.51963,-0.11361,3.6296,0.97168,2.2802,0.97629,0.14989,-2.372,-0.14626,1.0148,-0.062689,0.076115,-2.2045,-0.47936,1.0742,-1.1777,0.12879,0.096545,-2.2886,1.0085,-0.35136,0.55553,-0.021773,0.067962,0.73349
-13.257,-5.8593,5.6358,19.583,21.723,-0.74461,8.3313,17.596,10.073,-1.4833,0.098954,-7.8373,2.7512,-8.9607,-0.1146,-3.4303,-0.82497,2.9114,2.0639,-2.1865,-3.0873,-7.6026,-2.257,-1.2194,-6.2686,1.2021,-4.6995,-0.90975,-1.0634,-2.3942,1.0845,8.0219,-3.8969,1.0609,-5.6046,-3.7408,5.6909,-3.1368,0.82516,1.3139,0.57486,-0.237,-0.47659,-0.38403,2.9895,2.32,-2.9765,-3.5002,2.3655,2.6083,3.1862,0.79248,0.2439,-3.2682,1.6753,2.1538,0.69898,-1.2696,0.62643,0.23587,-0.61591
-14.181,-3.4167,-8.6048,16.911,26.579,17.665,-5.6345,3.6394,9.3031,-2.5651,-8.5685,-16.581,4.0708,-0.78118,1.6658,1.7893,2.8986,-1.0842,-3.1509,0.25165,0.79128,-2.7338,3.6372,-1.6687,2.9148,4.8532,1.2168,-2.301,-0.78209,-4.5733,1.5994,1.1743,1.6691,2.0008,4.9359,-2.1563,-3.0758,3.6905,-1.2111,1.0681,-0.97182,-5.0779,-0.67356,-2.7097,-2.9844,-1.4432,0.37151,2.1677,-1.976,-5.0736,-6.0591,-4.2404,-0.4158,-0.35843,-1.6702,-1.9523,0.30581,-0.46417,-1.0831,-0.18586,0.67472
-6.0406,-21.267,13.079,19.223,9.7268,-3.1694,-9.4598,-7.0153,5.8964,4.94,1.613,0.97169,-0.0076418,-1.3562,-2.7404,-3.4181,-6.7186,1.7586,-7.5621,0.22009,2.9141,-2.5178,-3.7049,1.226,-4.24,-1.5265,3.5688,-4.2188,-0.40366,-6.2878,-2.281,1.3591,4.472,-0.51882,3.2319,7.0991,-2.1897,1.9347,5.4944,-9.7873,-0.78491,1.303,1.5949,-0.53115,-1.3875,-0.53273,0.11572,-4.373,-1.8326,0.30623,-0.77527,4.0445,-0.94142,2.6355,1.6241,2.9684,-0.88765,-0.25664,1.7282,0.79005,-1.4016
-29.328,-2.0753,-32.926,13.39,-1.0717,-1.5038,-2.6391,-5.0245,1.5933,3.3096,4.627,1.9002,-0.9974,1.6906,2.8807,1.3407,-2.5567,0.15841,-2.2766,0.73455,-0.652,0.16958,2.8972,2.3484,-0.74651,3.2695,-4.6028,0.88293,0.93136,-5.151,-2.6972,-0.86473,-0.016061,-1.2888,-0.12752,2.6617,-0.39786,-1.6746,-3.1547,0.014122,-2.8584,-0.60132,-3.6373,-4.4474,0.86591,-0.59017,9.3065,0.45382,-0.093002,5.5513,3.0418,1.8869,0.4178,-3.2847,1.1388,-5.8684,4.5403,2.3188,1.1898,1.7369,1.3018
16.543,11.022,7.4447,15.353,-0.3478,11.7,5.7164,-9.0891,-3.3365,-1.1957,-8.566,8.054,9.2579,-8.2377,-2.8299,5.3906,5.4321,-0.83514,0.54409,-2.126,7.8352,5.4947,-0.44603,-4.2736,-2.887,0.78171,-0.12521,0.80421,1.3909,-2.6514,-2.6667,4.8601,-4.3149,5.699,1.0566,4.5429,2.965,-5.1274,5.3651,2.7316,1.9898,3.2671,1.8775,0.82759,-2.5505,-4.5087,-1.1619,2.806,-3.2246,2.6634,-1.7368,1.9527,1.6911,-1.5821,-1.5755,-2.106,2.3545,-0.4358,-2.3936,-0.95103,-0.27515
21.673,12.746,-21.231,4.0781,0.54666,12.784,7.3147,-0.90955,-1.74,2.9014,-2.5234,7.0339,6.7816,-9.1172,-1.5623,6.187,3.0215,-0.83349,4.6271,-3.9376,-4.084,0.31037,3.0265,-1.8739,1.496,3.7203,1.4187,-1.408,0.69641,1.9449,2.1485,0.13506,0.32315,0.577,1.9999,-2.5445,0.66502,4.2978,2.2947,0.25162,-1.1289,2.5334,-1.8349,-3.9329,1.928,1.9896,-0.445,0.049576,0.42806,-2.1542,1.2733,3.0476,-0.96666,4.1824,-0.36069,1.6073,-2.3053,1.4339,6.9105,6.8424,1.8325
-27.62,-19.611,-1.7243,3.9733,-13.641,-1.3419,9.6054,13.16,11.848,-9.921,-11.075,5.2776,7.7879,-3.5705,1.7046,-3.8115,-4.6566,-6.7794,0.67998,0.54857,-2.1057,-2.7427,-1.8526,3.0269,5.8219,-0.13243,-3.1485,9.0297,4.1188,7.0604,2.545,0.59375,-0.91377,-0.86015,-4.9498,4.7668,-4.7082,1.7319,0.66953,-3.1364,2.6243,3.1796,-0.66458,-0.32549,-2.0598,-3.9287,1.7391,0.86867,0.46839,0.59561,-2.0028,-0.81613,-1.7279,2.7457,-0.50974,-0.26596,-0.075657,0.32773,-1.0163,0.75714,-0.53212
-10.221,-7.7128,-22.337,11.839,-5.1301,13.829,4.0076,6.2085,14.939,-5.718,-11.791,-9.8878,1.0981,5.4831,1.148,6.4928,-2.1318,0.28357,2.1426,8.7138,3.9829,10.819,-1.164,-1.6601,-2.1402,-8.9749,5.6044,-2.9935,-3.0321,2.8692,-4.6279,-6.2205,-1.0045,-0.018876,-0.42344,-0.4061,2.4782,-0.5256,-2.1539,-0.72117,-0.81582,1.8782,0.32248,4.0588,1.1117,2.9626,-0.33538,-0.25594,0.29089,0.027152,3.1918,2.5569,1.2446,-0.35512,0.426,0.085646,-1.103,0.59786,1.076,-0.33224,-0.41248
-5.6095,-13.404,8.8933,4.524,-8.7531,5.0067,-1.4805,-4.0626,-3.104,1.5028,-1.1117,-6.0836,-4.5125,-3.5678,-0.71517,-6.1675,9.297,-6.7153,5.3832,-5.098,5.0931,-4.4561,-4.4338,1.4807,0.86241,7.0099,-0.83088,-0.45008,-1.5718,-0.82851,-4.5928,-3.0246,8.5209,3.9438,-0.53379,0.34952,3.3117,3.6999,-2.8132,0.056046,5.1873,6.2835,-0.049611,5.3423,1.9906,3.1843,2.1407,0.16775,0.46457,-2.1272,2.651,0.11133,-4.57,-1.0661,-2.3321,-0.81749,1.7766,0.95076,0.18367,-1.186,0.74652
13.074,19.506,15.748,5.075,-13.185,-0.79477,1.1004,3.2436,3.8476,3.1318,-3.9319,0.49725,-3.1789,0.79146,1.2205,2.4759,-0.51901,-1.1117,-3.711,0.19711,-3.9398,-1.2303,-5.692,11.258,0.19045,-0.40115,1.3352,-2.5394,3.0698,0.26616,-3.2844,-4.505,-1.3533,2.0422,1.3925,-3.7082,3.8608,-2.9162,2.0529,-1.7964,-2.9838,2.4363,-5.8768,-4.1808,-0.91779,-1.7836,0.75508,1.7945,1.2662,0.9215,-4.9678,0.49845,-3.124,-5.5654,-0.4022,3.8186,-3.0385,0.89184,-0.67874,-1.7988,4.7217
12.079,19.168,8.0545,1.6758,-14.918,7.961,0.97119,6.6277,0.61881,3.2452,0.78559,-1.5875,1.8993,6.6162,0.14908,-0.40208,0.71715,2.2599,0.94082,-3.7211,-6.7224,1.7281,-1.2802,2.9919,-2.2278,0.66692,-2.7402,-2.4087,0.38352,0.48746,-3.4595,-0.84477,2.3685,-1.3757,-0.90528,-1.2299,-0.0092639,0.85229,1.383,-0.16703,0.23519,-0.71201,-1.4043,-2.1169,0.20778,0.91316,-0.13406,1.4678,-2.1598,-0.74619,-1.7108,-0.083846,0.96045,-0.71322,-2.3148,1.1773,2.9535,4.6648,-1.2282,1.4819,-11.446
12.386,-0.47791,19.447,5.1934,-14.549,5.1614,0.068065,-0.79474,4.316,5.3568,2.0353,-1.9862,-2.8768,-1.6125,-3.1988,-4.8399,-0.43814,-3.6145,0.34706,-0.85205,5.4585,-1.8187,6.3059,3.4154,4.1792,-7.6367,-0.16104,3.6931,-0.4241,-2.8704,2.8004,5.1533,4.4749,-1.4632,-3.9153,-2.4853,0.93685,-2.0494,-3.4761,-1.7867,-2.0999,-4.6007,-3.5326,0.06578,0.31859,-5.0614,-2.6875,3.9463,-2.9143,-5.447,4.6151,4.8018,3.8364,0.12737,-1.0297,-0.079151,0.76873,2.9749,1.2486,-0.82674,1.8854
24.053,25.839,4.2038,10.931,-18.612,0.11731,-0.15275,2.217,0.47788,0.77871,5.1323,-4.075,1.6785,-5.619,8.7685,-2.9439,-6.1131,-1.5113,-0.60751,2.4711,-1.3998,-1.218,-0.12909,2.0346,-1.4166,-0.13453,3.0935,-1.5424,0.57593,-1.4771,1.073,1.5686,-0.93295,-1.4407,0.61635,3.422,1.9338,-2.2155,0.23961,0.34701,-1.9089,-0.44714,0.84603,1.756,2.4896,-1.1304,-2.2309,0.79265,0.85537,-0.51448,0.32158,-3.1341,-5.6336,2.5187,0.54291,-9.3313,-3.3639,-2.8341,4.3487,-2.939,-2.3073
4.9489,21.393,9.231,12.946,-8.9173,1.4376,0.93233,6.5039,-2.8457,-0.66044,-0.97365,2.4096,4.4985,3.9817,5.0693,-8.9668,3.9183,-0.9045,-4.3441,-4.4879,-6.8495,6.1611,-1.9559,-3.5611,-1.1087,0.038943,-7.9353,0.25157,-0.52903,-2.7234,-0.57178,-2.567,-1.8943,-1.8381,0.30662,2.3097,1.6214,3.8742,2.0473,0.26649,0.46057,-3.497,-0.37522,2.243,-7.5237,5.2719,2.2372,-0.46534,-0.39224,-4.3273,3.2779,3.358,1.5981,0.38796,2.8483,-1.3966,-2.7422,-2.816,-3.6122,0.82217,2.6439
16.474,-2.749,1.1449,-0.66989,-8.0428,-8.9969,2.9785,18.246,-9.3859,10.896,2.1212,-0.18622,8.375,-3.9786,4.4724,-1.6883,-1.7456,-1.9277,1.3004,7.2267,6.3053,-1.5612,0.80132,-5.8587,-6.2267,1.7449,-7.1091,1.9212,-1.939,3.3848,-2.6121,-1.0217,0.40007,1.1184,9.633,-1.2174,-3.674,-1.5339,-3.0552,-3.3731,-0.12956,-4.0368,2.014,2.525,-0.69328,-0.82084,1.6564,1.556,0.59827,2.7907,-0.053459,-1.0847,0.59428,-0.78439,-3.3826,3.3751,-0.98742,2.2588,2.0732,-0.7752,1.0074
-31.918,25.895,-2.3245,4.1806,1.9273,-7.946,-1.8588,11.5,-5.9231,5.1301,10.345,-6.8543,1.6706,1.3252,1.037,6.2746,1.2306,2.7681,-0.95008,0.36562,1.0077,-6.037,3.1236,0.15202,-3.7522,5.3603,5.1718,-5.175,3.1348,3.3418,1.8065,-2.381,-2.5194,-0.56106,-2.6837,1.4035,1.2798,3.0498,-1.8936,-1.5853,-0.51746,5.7168,0.65474,0.21495,1.3098,-1.7205,-1.0314,3.8228,-1.4872,0.51246,-0.14973,4.0408,4.1558,6.2272,-0.36136,-0.71624,-0.50955,0.75636,-4.791,-1.7899,1.4867
-27.23,15.028,6.0656,8.4304,-4.9464,0.75833,0.38887,-2.7078,-5.8385,2.3202,4.9424,-4.3235,-3.6491,7.9902,1.1741,-2.2638,5.4834,-0.13051,10.698,0.17337,4.0235,1.3477,-1.184,2.4192,1.4149,1.4653,0.095785,4.6007,-3.5956,-0.66107,-2.2759,4.0686,-3.5833,-2.4155,-2.6115,1.5707,-3.9394,2.4236,-3.753,1.2741,-3.8637,3.2595,-1.0882,1.8873,-3.8781,-0.64215,-2.5638,-5.1481,-5.9884,3.0011,-4.4806,-0.53448,2.3118,-2.9743,0.65327,0.83104,-3.7976,-1.6634,4.0435,1.7193,-0.29214
0.47616,-3.2507,10.72,-0.7777,-10.986,-4.8702,-1.8718,1.3789,1.332,13.163,-3.9244,-5.4633,-4.2702,-2.2478,-2.1929,-2.576,2.4795,4.9634,2.0282,-2.3933,7.8967,-0.59027,11.204,-4.5924,4.2207,-7.3744,-3.506,-1.6236,-2.6229,0.78602,-1.3007,-1.3725,0.90312,-3.9468,-1.8148,-1.4381,4.9715,-4.2341,0.99316,0.48422,3.4989,2.5278,0.33937,-3.8466,-1.2261,1.0297,4.6703,-1.2958,3.448,1.249,-5.5185,-2.0422,-1.531,3.6465,2.9271,-0.1146,-1.2965,-1.7388,-1.6118,2.5239,-0.71246
6.7254,6.3422,18.515,5.8002,4.771,5.9877,-2.5209,7.2799,-7.8752,7.6671,1.1781,0.77565,5.659,-0.49369,1.4687,4.4696,0.24509,-3.7262,-2.0931,5.2113,4.591,2.7051,-0.19106,6.8428,1.0138,-1.0991,3.5199,2.1091,-1.745,-3.1516,2.3697,-1.0524,2.7097,-5.4918,-0.87754,1.2624,-4.5367,4.6642,4.1891,2.4895,0.31836,4.7157,1.4243,-2.9389,0.32807,-0.39122,-0.80367,-1.0609,8.2902,-1.3847,4.0482,-4.1162,4.462,-4.1081,-0.82154,-0.058961,2.698,-2.9529,-0.50237,1.1198,-0.13548
-28.758,-5.9238,21.427,-3.573,-9.9952,-1.3176,-4.2119,6.0819,-5.0443,4.2314,-2.2428,-0.84656,2.5268,5.0953,-4.47,2.6302,1.7667,4.9136,1.1138,-2.357,-3.4148,7.1719,4.311,-1.7012,3.7657,0.3505,2.3094,1.9105,0.006467,-2.1324,4.0309,1.4288,-5.4816,2.5678,-0.44515,-1.5015,-2.5223,2.5059,3.8389,-0.14875,3.0757,-1.5779,1.7364,-2.6755,0.56039,4.4199,0.57752,-2.3832,0.88572,0.46395,-0.61158,2.4334,-3.2916,0.70145,-0.75644,-0.25577,3.2659,3.3716,4.6021,-7.4823,1.4861
21.615,13.389,-6.7435,15.764,-25.751,-16.644,-10.442,-14.931,6.1241,-4.2704,2.1838,-12.414,-2.658,-6.7196,8.334,-2.3687,0.0045745,-3.0037,2.3278,1.0031,-4.4629,-1.5606,-2.415,-8.5081,1.8801,3.4394,8.2007,6.8283,-3.6858,-0.68832,2.9253,-2.7939,-3.5953,0.33425,-0.70632,-2.3247,-1.4683,-1.136,2.9381,-2.6051,3.1516,-1.659,1.0977,-1.1957,1.3428,0.075224,0.21586,-0.431,0.44696,1.3376,-0.20226,-0.097497,2.9558,-1.4077,0.29531,2.7809,2.6734,0.607,-1.46,1.6639,0.48092
-28.116,-7.3396,19.917,-0.16038,-20.723,6.7671,-3.1711,2.9813,-3.9737,0.50698,4.0164,1.3689,0.12739,1.6238,-3.691,3.4427,3.1785,-0.75508,1.0735,5.1316,-2.7142,4.0248,2.3766,3.7763,1.2454,0.40344,2.4431,-1.7707,4.5748,-5.4216,2.4469,1.7821,-1.3372,10.482,2.7718,-2.1854,-2.2477,-1.9186,-2.9389,-1.8121,1.0615,-3.1845,-0.0073063,2.7662,2.1526,-1.1476,-1.3544,-0.50605,0.31316,2.1126,3.2301,-3.5811,-2.924,1.5106,4.7395,0.77285,-1.068,-0.71924,-3.6177,5.6278,-0.49738
3.9661,-19.306,-11.166,-26.783,-14.574,9.2381,-0.83558,2.2024,7.5968,-1.2839,4.5969,2.868,5.2798,2.113,-3.8337,-10.736,-0.017116,2.8359,-0.67714,1.8283,-5.0526,0.46806,5.3071,-3.0725,-5.3643,4.6437,3.7454,0.78671,7.3887,-3.1617,-3.4486,-0.66398,6.0256,2.2117,-2.1246,1.6037,-1.371,-3.4448,-0.099048,2.21,0.65627,2.4026,2.0058,-0.85513,1.5379,2.9506,-0.84196,3.4853,0.73752,-0.61876,-3.9483,-0.99432,6.552,-2.2249,2.685,0.50062,-1.6989,-1.9428,2.8355,-1.6035,1.0401
2.8244,5.5802,20.856,-7.3051,10.811,0.59006,6.2337,1.0915,5.3024,-1.6054,3.1955,5.3274,-11.489,-1.5074,1.1842,-0.84688,-11.141,-2.9336,9.2714,5.6028,-8.2605,-0.199,3.8136,-2.6625,3.5106,0.94184,-0.082746,-3.8607,-5.4022,0.50075,-7.396,-1.0083,2.8151,4.9783,-0.034106,-0.9613,1.2018,3.0107,-1.2109,1.914,0.22853,0.61989,6.1742,-4.6065,-6.6222,-3.4665,-2.0291,0.3364,0.38441,1.8591,1.5549,0.99484,-0.21941,0.85913,-1.0068,-0.86903,2.235,-0.61794,-0.28354,-0.052828,1.1986
23.454,-15.012,22.033,-14.883,0.29827,-0.35487,-6.1711,1.2612,5.2049,4.4741,-4.5007,-2.349,0.96011,6.8227,-7.083,3.7227,0.4665,2.1045,-1.5386,4.8696,-0.44819,-5.0661,-1.5799,-4.767,2.5405,2.6483,-0.55159,2.8674,2.1187,0.70903,0.31362,-0.30716,-3.6414,-7.0725,0.21827,4.0635,2.5606,4.5062,-0.017607,2.766,-1.452,-0.60423,7.0718,-1.4453,5.0707,0.29737,-0.072327,3.2631,-4.7594,0.66394,1.5472,1.7876,-4.1528,-5.1221,1.4471,-1.4816,-2.4821,1.8375,-1.8177,2.7577,0.88428
-7.8407,-2.6307,-9.2431,-14.193,20.154,2.7142,-7.3257,-12.796,6.8989,11.361,-6.1725,-4.1682,-3.2732,0.47868,1.5368,-6.1896,6.5122,0.77552,-1.3624,-6.0174,-1.0288,1.3574,3.0902,6.7415,-5.263,1.6148,2.1171,3.6465,-1.0297,7.0387,3.3303,-0.9217,-2.1629,1.4011,2.5947,0.76761,-0.41529,-0.18814,0.06857,-0.28499,1.9783,-1.0522,1.3259,-1.2876,-5.4712,-2.2136,-2.2522,4.0633,3.3716,4.823,5.6442,-0.46979,-0.37348,-0.26445,1.6332,0.049613,-4.4547,1.6606,0.74495,-1.186,-2.1739
