28.7582,-5.9238,-21.4266,3.573,-9.9952,1.3176,-4.2119,6.0819,-5.0443,-4.2314,2.2428,0.84656,-2.5268,-5.0953,4.47,2.6302,1.7667,-4.9136,1.1138,2.357,-3.4148,7.1719,4.311,-1.7012,3.7657,0.3505,2.3094,1.9105,0.006467,2.1324,4.0309,-1.4288,-5.4816,-2.5678,
-21.6145,13.3894,6.7435,-15.7638,-25.7505,16.6438,-10.4415,-14.9311,6.1241,4.2704,-2.1838,12.414,2.658,6.7196,-8.334,-2.3687,0.0045745,3.0037,2.3278,-1.0031,-4.4629,-1.5606,-2.415,-8.5081,1.8801,3.4394,8.2007,6.8283,-3.6858,0.68832,2.9253,2.7939,-3.5953,-0.33425,
28.1163,-7.3396,-19.9174,0.16038,-20.7228,-6.7671,-3.1711,2.9813,-3.9737,-0.50698,-4.0164,-1.3689,-0.12739,-1.6238,3.691,3.4427,3.1785,0.75508,1.0735,-5.1316,-2.7142,4.0248,2.3766,3.7763,1.2454,0.40344,2.4431,-1.7707,4.5748,5.4216,2.4469,-1.7821,-1.3372,-10.4816,
-3.9661,-19.3063,11.1659,26.7832,-14.5739,-9.2381,-0.83558,2.2024,7.5968,1.2839,-4.5969,-2.868,-5.2798,-2.113,3.8337,-10.7362,-0.017116,-2.8359,-0.67714,-1.8283,-5.0526,0.46806,5.3071,-3.0725,-5.3643,4.6437,3.7454,0.78671,7.3887,3.1617,-3.4486,0.66398,6.0256,-2.2117,
-2.8244,5.5802,-20.8561,7.3051,10.8114,-0.59006,6.2337,1.0915,5.3024,1.6054,-3.1955,-5.3274,11.4894,1.5074,-1.1842,-0.84688,-11.141,2.9336,9.2714,-5.6028,-8.2605,-0.199,3.8136,-2.6625,3.5106,0.94184,-0.082746,-3.8607,-5.4022,-0.50075,-7.396,1.0083,2.8151,-4.9783,
-23.4544,-15.0119,-22.0333,14.8833,0.29827,0.35487,-6.1711,1.2612,5.2049,-4.4741,4.5007,2.349,-0.96011,-6.8227,7.083,3.7227,0.4665,-2.1045,-1.5386,-4.8696,-0.44819,-5.0661,-1.5799,-4.767,2.5405,2.6483,-0.55159,2.8674,2.1187,-0.70903,0.31362,0.30716,-3.6414,7.0725,
7.8407,-2.6307,9.2431,14.1928,20.1538,-2.7142,-7.3257,-12.7963,6.8989,-11.3606,6.1725,4.1682,3.2732,-0.47868,-1.5368,-6.1896,6.5122,-0.77552,-1.3624,6.0174,-1.0288,1.3574,3.0902,6.7415,-5.263,1.6148,2.1171,3.6465,-1.0297,-7.0387,3.3303,0.9217,-2.1629,-1.4011,
7.5707,12.9607,4.9834,18.872,14.4083,-3.0619,-13.1154,0.85612,-12.7653,9.1297,-5.2919,4.9885,-1.4772,5.4165,1.7582,4.0946,-11.7593,2.9972,0.56394,4.0007,5.2578,-4.972,2.9244,-2.1527,4.0987,-3.5291,-0.15378,4.7734,1.2501,1.6824,-7.6569,2.5386,-2.9741,-3.1157,
30.1185,19.9578,-13.1446,-1.0681,10.1195,-0.26301,-3.4651,-3.3548,-10.4989,10.2263,1.6871,5.0885,-0.2121,2.411,4.8774,-1.6186,-1.3034,-5.1183,-3.9007,-2.4849,-3.5683,4.1097,-0.15579,-7.8196,-4.2204,-1.7215,-4.079,7.3533,1.3908,-2.3708,7.3602,5.831,10.0594,0.66326,
-10.7237,13.94,9.3701,16.1851,-2.9516,-11.1627,-3.8322,5.4625,-2.9537,0.60016,1.9178,1.901,-0.56823,2.8857,2.1271,-8.6429,2.0149,4.3886,0.40588,2.0109,1.7178,-1.3507,-3.6034,5.5027,-4.1196,-4.8414,2.9831,-2.2534,-3.4667,-6.2748,0.79879,-0.86708,1.3135,1.6734,
29.5966,9.2032,-13.4522,6.0026,10.4212,3.9993,-1.9362,-3.7122,-8.904,2.0333,7.4876,0.39363,1.9555,5.1681,3.1203,2.5267,-4.9247,4.6856,1.5651,-0.006915,-3.8679,2.4367,-6.1129,6.8906,-4.5364,-2.0843,-0.61918,2.5286,-1.6837,1.4058,-1.9474,1.4615,0.96689,3.0463,
22.7993,-2.481,-8.9733,11.5119,-15.7535,1.0722,-7.0073,-8.873,-7.2816,11.6593,12.9324,-2.2898,2.7556,11.3729,5.1686,-3.296,5.5982,-1.1544,1.8419,-1.0761,-0.75269,-2.7928,-4.6913,-5.0945,1.663,-0.10585,-3.8225,-12.9189,-0.021035,0.59764,-1.0932,-0.51915,-4.0763,4.731,
-6.6031,11.8593,15.5011,25.6359,-16.9302,-4.0369,-14.8768,-0.57711,-1.7479,1.8911,4.3296,6.6878,-4.4822,-2.341,7.3376,-0.29999,-4.0028,-3.4078,-6.1951,2.558,-0.69139,-4.4236,1.3235,3.9387,-0.25273,0.37846,1.4307,-2.0988,0.219,-3.5282,-1.8938,-3.6206,-1.6178,-2.2936,
-9.5623,25.3784,14.1137,17.6432,10.6391,-2.3442,4.5218,-5.5488,6.233,2.6651,-3.1957,-1.328,1.422,-3.4454,2.8923,-6.7816,-1.1065,-6.1508,4.4245,-2.9817,-0.65471,2.1035,-1.4252,-2.9121,-2.8865,-4.9542,-0.53732,2.0154,4.7783,5.1561,-2.9759,-5.8432,-4.7369,5.5961,
-0.34668,-6.3532,8.4675,16.4444,11.1704,-0.99399,9.4522,9.4339,-1.3031,2.2872,-17.1614,0.044612,3.3918,5.503,2.8442,-8.7175,7.9556,1.9461,-8.3777,-2.3538,2.1312,3.0631,-9.5775,-3.1167,7.2653,-7.4251,4.7786,-1.5801,-1.5508,1.4321,4.4828,1.4129,-3.1811,-4.1023,
-0.084571,1.467,-1.525,9.397,-1.3198,-1.9935,28.1568,-19.0207,-1.2058,7.7212,-9.3888,8.2987,-17.16,-6.2062,-3.8956,-0.63772,-3.0171,-4.5232,-2.599,1.5231,6.4294,-3.6554,-1.0762,4.3808,3.7297,-0.79604,-5.5142,-3.1233,0.35734,-0.26964,-0.67196,4.2247,0.52358,-1.0637,
18.1229,-13.9014,-17.1316,6.0894,10.1404,-2.1874,8.607,-9.4813,0.83352,-2.4554,-5.6595,0.57881,-6.3522,-4.0215,2.6636,-2.9826,3.1345,-4.3563,3.9654,-1.0641,-7.5933,0.33781,4.703,0.55225,2.422,0.091465,0.85448,1.9572,-4.9532,-5.052,-3.9334,0.69883,-1.4311,1.1337,
-6.5902,-15.8639,-13.8238,11.4122,1.5529,-1.4365,7.4038,-5.4387,1.1359,-4.2821,-2.2739,3.4305,-4.0879,-7.4478,-1.4939,9.4768,1.1922,1.4943,2.3963,-4.1097,-4.1266,-2.5422,-7.267,-2.9591,-1.2619,3.4978,0.0011274,-5.2245,-4.1782,1.8291,4.7098,-0.27035,1.3664,4.8417,
-8.2035,-25.5998,8.6849,24.3195,-1.4003,-2.7051,-1.4678,-6.0994,-6.42,-7.6428,4.4603,0.27368,-1.2848,6.8195,-7.0922,2.5082,-5.9821,-0.1523,6.3294,-4.4935,-0.76896,-1.2597,-1.9163,2.3389,5.3838,-0.73391,-3.5464,-1.2089,-1.0247,-3.2197,7.4608,-2.6835,0.54116,-4.1351,
2.0431,12.9882,-0.12557,16.1158,7.7179,24.4953,8.067,1.8746,6.7028,-2.3434,11.1315,-10.0492,3.3002,4.236,-2.4695,1.1632,8.9501,-5.82,-8.5012,-4.3329,1.3721,-4.3874,3.0332,2.1527,-0.4249,0.65602,-0.84512,3.4007,-8.4008,4.0359,-4.4148,5.272,-1.2565,-4.2649,
13.5241,-2.5863,8.5573,25.8177,5.9592,3.3516,-8.8438,-2.4298,0.24347,-4.3873,-1.6261,0.50813,6.9267,3.3824,-12.549,3.2038,-1.5542,0.62995,1.9703,-0.4888,4.88,10.66,-1.3854,-0.28505,-5.309,1.2385,-5.1189,-2.9667,5.2682,-0.33767,1.2192,-2.7022,1.9539,1.1394,
-17.6006,-21.7593,6.2766,20.4198,-2.5088,32.3989,-1.4415,5.1095,2.7214,9.7965,-4.3413,7.8497,-5.1538,0.54717,-0.23542,13.4517,7.5109,5.132,0.83643,9.9235,-6.2958,3.0336,1.6036,2.4364,-2.437,-7.0813,-0.83685,1.5033,-0.47736,3.3601,-2.6506,-4.9481,3.8314,0.37106,
-22.1895,0.55412,-21.2366,4.3623,7.7372,4.7951,2.5029,-7.6819,12.6826,-2.5368,-1.6411,4.4309,9.7898,-1.085,2.7867,3.1552,3.2487,8.2991,-0.72311,-5.1263,3.2903,-1.8322,-0.45175,-1.8114,-2.1331,0.49168,-5.5863,1.6668,13.9096,-1.9558,-0.16327,3.6835,-3.3709,-2.2303,
4.2479,-9.1542,-15.8442,10.7456,0.29662,-4.4312,12.1843,0.71388,1.771,5.2897,-5.6112,-1.9986,6.9733,-1.3693,2.5731,0.14842,-6.101,13.9,-11.7643,7.3087,4.2017,8.4331,4.6977,-4.0225,-2.033,9.6423,2.3976,-1.495,-5.8842,-4.5967,-1.063,-2.7841,-3.8023,3.6706,
-19.3971,23.4839,8.2131,22.5357,2.7952,-8.2218,-3.419,-1.7906,3.5907,3.8591,3.0668,-5.1747,2.301,-2.8498,-1.9415,3.1113,0.031268,-1.7847,-8.2148,-7.9938,-0.043822,-0.28361,0.75593,3.1671,1.0437,4.2367,-3.2137,2.9098,-5.1459,3.4312,4.4128,-4.1356,2.5472,-0.63882,
1.7157,7.0541,-15.5993,11.3728,9.0721,10.5372,6.4454,4.4291,-0.082228,2.7715,15.0079,-7.6363,-2.6878,-7.7866,-11.826,-4.4318,-6.098,-3.1607,2.8173,11.0562,5.1809,-0.9539,0.57273,-1.2734,4.5854,1.8517,8.549,-1.9451,5.8678,4.7802,3.0732,1.9625,0.60304,1.7655,
5.2826,0.7081,5.5413,19.2106,15.838,2.469,-2.1674,5.6717,0.20147,-0.35669,-3.1694,-6.481,-1.6439,-2.4792,-6.3579,-3.1859,2.6974,0.33396,8.2047,-2.1311,0.51283,-1.2271,-0.15481,-4.0816,-1.5637,-0.3362,6.6184,-1.7321,-1.2441,-0.1746,1.5678,-0.23469,1.2699,-1.4784,
